Bodmer8Reading,Relation,DifferingReading
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΒΖΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.2@ΒΖ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΩΦ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.5@ΟΦ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ὅμοιος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.5@ὁμοίως
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΩΦ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.5@ΟΦ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ἄλλω[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.5@ἄλλο[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@ἔχη,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.7@ἔχει
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@δὴ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.8b@δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.preface@περὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.preface@περὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐγγεγραμμένω,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.propositions.14@ἐγγεγραμμένω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.4@ἐστὶν,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.4@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@περιλελειμμένον,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.lemmata.11@περιλελειμμένον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@ἐπιζευγνυούσαις,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.lemmata.13@ἐπιζευγνυούσαις
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.13@μεῖζον,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.corollaries.13@μεῖζον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.2@ἔστω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.propositions.2@ὥστε
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.6@περιλείμματα[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.propositions.6@περιλίμματα[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@περιληφθέν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.propositions.10@περιλειφθέν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἡμισείας,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.propositions.10@ἡμισίας
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@τῶν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.10@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@περιλειμμάτων[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.11@περιλημμάτων[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσεις[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.propositions.12@βάσις[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.13@ἔλασσον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.13@ἐλάσσων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@δὲ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.14@δὴ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐγγεγραμμένον[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.14@γεγραμμένον[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐστὶν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.14@ἐστὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@τὸν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.propositions.15@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.1@τουτέστιν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.1@τουτέστι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ὥς,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.lemmata.3@ὥστε
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@περιλείμματι[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.4@περιλήμματι[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@περιλείμματι[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.5@περιλίμματι[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ὁμοίως,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.lemmata.5@ὁμοίω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@ἔχον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.lemmata.7@ἔχων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@ΞΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.lemmata.7@ΒΞ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.12@τὰ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.corollaries.12@τὸ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@τουτέστιν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.1@τουτέστι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΒΖΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.2@ΒΖ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ἄλλω[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.5@ἄλλο[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ὅμοιος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.5@ὁμοίως
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΑΓΒ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.5@ΑΒΓ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@δὴ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.8b@δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΛΝ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.9@ΛΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.12@τὰ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.corollaries.12@τὸ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.12@τὰ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.corollaries.12@τὸ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.preface@κόνωνι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.preface@κώνωνι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@ἡμιόλιος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.1@ὁμιόλιος
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΒΖΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.2@ΒΖ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ἄλλω[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.5@ἄλλο[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ὅμοιος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.5@ὁμοίως
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΑΓΒ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.5@ΑΒΓ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@ἔχη,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.7@ἔχει
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@δὴ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.8b@δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΛΝ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.9@ΛΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.preface@περὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.preface@περὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.preface@,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.preface@
urn:cts:greekLit:tlg0552.tlg001.cb8:1.postulates.4@ἀνίσους,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.postulates.4@ἀνίσους
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.13@τραπεζίου,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.propositions.13@τραπεζίου
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@τὸν,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.15@τὸν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.14@ἐπιζευγνυούσαις,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.14@ἐπιζευγνυούσαις
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ΘΔ,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.lemmata.3@ΘΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ἰσοσκελῶν,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.lemmata.5@ἰσοσκελῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.8@συμβάλλουσιν,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.8@συμβάλλουσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.12@τούτω,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.corollaries.12@τούτω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὰς,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.corollaries.8@τὰς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@γενηθὲν,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.corollaries.9@γενηθὲν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@τῶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.1@τῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.preface@κόνωνι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.preface@κώνωνι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΑΓΒ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.5@ΑΒΓ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.preface@θεωρημάτων,disagrees,urn:cts:greekLit:tlg0552.tlg001.msΕ:2.preface@θεορημάτων
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@ἡμιόλιος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.1@ὁμιόλιος
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΩΦ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.5@ΟΦ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@δὴ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.5@δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΑΓΒ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.5@ΑΒΓ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@δὶς,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.7@δύο
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@μεῖζον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.9@μείζων
urn:cts:greekLit:tlg0552.tlg001.cb8:2.preface@διότι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msΕ:2.preface@δὴ ὅτι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@τουτέστιν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.1@τουτέστι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ὁ Ν κώνος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.2@κώνος ὁ Ν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΩΦ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.5@ΟΦ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΩΦ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.5@ΟΦ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@ἔχη,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.7@ἔχει
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@δεῖ ὅτι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.8b@διότι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.preface@μαθημάτων,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.preface@μαθημάτων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.postulates.4@ἀνίσους,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.postulates.4@ἀνίσους
urn:cts:greekLit:tlg0552.tlg001.cb8:1.postulates.5@πολυγώνου,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.postulates.5@πολυγώνου
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@κοινὰ,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.propositions.12@κοινὰ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.13@κοιναὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.13@κοιναὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐχέτω,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.14@ἐχέτω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.14@ἐπιζευγνυούσαις,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.lemmata.14@ἐπιζευγνυούσαις
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ΘΔ,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.lemmata.3@ΘΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ἰσοσκελῶν,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.5@ἰσοσκελῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.8@συμβάλλουσιν,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.lemmata.8@συμβάλλουσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.9@ὅλαι,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.9@ὅλαι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.12@τούτω,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.corollaries.12@τούτω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@γενηθὲν,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.corollaries.9@γενηθὲν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@τουτέστιν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.1@τουτέστι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ὡς,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.2@ὡ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ὁ Ν κώνος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.2@κώνος ὁ Ν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ὡς,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.2@ὡ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ὁ Ν κώνος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.2@κώνος ὁ Ν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.4@ΑΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.9@τῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.4@ΑΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.8b@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.8b@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@δεῖ ὅτι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.8b@διότι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@δὲ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.9@δὴ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.4@ΑΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@δὴ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.5@δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ἄλλω[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.5@ἄλλο[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.8b@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.8b@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@δεῖ ὅτι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.8b@διότι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@δὲ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.9@δὴ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.preface@τό τε ἀξίωμα,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.preface@τό τε ἀξίωμα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@τὸν,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.15@τὸν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.14@ἐπιζευγνυούσαις,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.lemmata.14@ἐπιζευγνυούσαις
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@κώνων,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.lemmata.3@κώνων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ὁμοίως,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.lemmata.5@ὁμοίως
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.12@τούτω,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.corollaries.12@τούτω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@γίνεται,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.corollaries.9@γίνεται
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@τῶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.1@τῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΒΘ,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.6@ΒΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.preface@περὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.preface@περὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσεις[3],agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.12@βάσεις[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@κοῖλαι,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.12@κοῖλαι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐγγεγραμμένω,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.14@ἐγγεγραμμένω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.4@παραδέδοται,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.4@παραδέδοται
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.6@ἀπολείμματα,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.propositions.6@ἀπολείμματα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@ἡ,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.lemmata.13@ἡ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ΕΘ,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.lemmata.3@ΕΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.8@ΜΗ,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.8@ΜΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.9@δύναται,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.9@δύναται
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.11@κύκλος,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.corollaries.11@κύκλος
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.5@τῶ[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.corollaries.5@τῶ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.preface@,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.preface@
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@κοινὰ,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.12@κοινὰ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@ἐπιζευγνυούσαις,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.13@ἐπιζευγνυούσαις
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.9@δύνανται,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.lemmata.9@δύνανται
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.5@τῶ[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.corollaries.5@τῶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.12@τῶ[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.corollaries.12@τῶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.preface@,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.preface@
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@τὸ,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.18@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.1@καὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.1@καὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@περιλελειμμένον,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.lemmata.11@περιλελειμμένον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.16@μεῖζον,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.lemmata.16@μεῖζον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ἔχων,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.lemmata.3@ἔχων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@λήμμασιν,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.corollaries.9@λήμμασιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.14@τομέως,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.corollaries.14@τομέως
urn:cts:greekLit:tlg0552.tlg001.cb8:2.preface@θεωρημάτων,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.preface@θεωρημάτων
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@ἡμιόλιος,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.1@ἡμιόλιος
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ὡς,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.2@ὡς
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@τῶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.5@τῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΒΘ,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.6@ΒΘ
